edge_type_id dynamics_params model_template target_query source_query delay
370 AMPA_ExcToInh.json exp2syn node_type_id=='464188580'&pop_name=='i23Htr3a' pop_name=='e23Cux2' 1.5
371 AMPA_ExcToInh.json exp2syn node_type_id=='469753383'&pop_name=='i23Htr3a' pop_name=='e23Cux2' 1.5
372 AMPA_ExcToInh.json exp2syn node_type_id=='473943881'&pop_name=='i23Htr3a' pop_name=='e23Cux2' 1.5
373 AMPA_ExcToInh.json exp2syn node_type_id=='474267418'&pop_name=='i23Htr3a' pop_name=='e23Cux2' 1.5
374 AMPA_ExcToInh.json exp2syn node_type_id=='475622680'&pop_name=='i23Htr3a' pop_name=='e23Cux2' 1.5
375 AMPA_ExcToInh.json exp2syn node_type_id=='475622793'&pop_name=='i23Htr3a' pop_name=='e23Cux2' 1.5
376 AMPA_ExcToInh.json exp2syn node_type_id=='479220013'&pop_name=='i23Htr3a' pop_name=='e23Cux2' 1.5
377 AMPA_ExcToInh.json exp2syn node_type_id=='324493977'&pop_name=='i23Sst' pop_name=='e23Cux2' 1.5
378 AMPA_ExcToInh.json exp2syn node_type_id=='473540161'&pop_name=='i23Sst' pop_name=='e23Cux2' 1.5
379 AMPA_ExcToInh.json exp2syn node_type_id=='475068599'&pop_name=='i23Sst' pop_name=='e23Cux2' 1.5
380 AMPA_ExcToInh.json exp2syn node_type_id=='476686112'&pop_name=='i23Sst' pop_name=='e23Cux2' 1.5
390 AMPA_ExcToInh.json exp2syn node_type_id=='323475862'&pop_name=='i5Sst' pop_name=='e23Cux2' 1.5
393 AMPA_ExcToInh.json exp2syn node_type_id=='464198958'&pop_name=='i5Sst' pop_name=='e23Cux2' 1.5
398 AMPA_ExcToInh.json exp2syn node_type_id=='475517090'&pop_name=='i5Sst' pop_name=='e23Cux2' 1.5
399 AMPA_ExcToInh.json exp2syn node_type_id=='478396248'&pop_name=='i5Sst' pop_name=='e23Cux2' 1.5
400 AMPA_ExcToInh.json exp2syn node_type_id=='482690728'&pop_name=='i5Sst' pop_name=='e23Cux2' 1.5
401 instanteneousExc.json NULL node_type_id=='100000101'&pop_name=='LIFe5Rbp4' pop_name=='e23Cux2' 1.8
402 instanteneousExc.json NULL node_type_id=='100000102'&pop_name=='LIFe23Cux2' pop_name=='e23Cux2' 1.6
404 instanteneousExc.json NULL node_type_id=='100000104'&pop_name=='LIFe4Scnn1a' pop_name=='e23Cux2' 1.6
405 instanteneousExc.json NULL node_type_id=='100000105'&pop_name=='LIFi23Pvalb' pop_name=='e23Cux2' 1.2
406 instanteneousExc.json NULL node_type_id=='100000110'&pop_name=='LIFe4other' pop_name=='e23Cux2' 1.6
407 instanteneousExc.json NULL node_type_id=='100000111'&pop_name=='LIFi5Pvalb' pop_name=='e23Cux2' 1.2
408 instanteneousExc.json NULL node_type_id=='100000112'&pop_name=='LIFi4Pvalb' pop_name=='e23Cux2' 1.2
409 instanteneousExc.json NULL node_type_id=='100000108'&pop_name=='LIFe4Rorb' pop_name=='e23Cux2' 1.6
410 instanteneousExc.json NULL node_type_id=='100000114'&pop_name=='LIFi4Htr3a' pop_name=='e23Cux2' 1.5
411 instanteneousExc.json NULL node_type_id=='100000115'&pop_name=='LIFi4Sst' pop_name=='e23Cux2' 1.5
412 instanteneousExc.json NULL node_type_id=='100000116'&pop_name=='LIFe4Nr5a1' pop_name=='e23Cux2' 1.6
413 instanteneousExc.json NULL node_type_id=='100000119'&pop_name=='LIFe5noRbp4' pop_name=='e23Cux2' 1.8
416 instanteneousExc.json NULL node_type_id=='100000107'&pop_name=='LIFi23Htr3a' pop_name=='e23Cux2' 1.5
417 instanteneousExc.json NULL node_type_id=='100000113'&pop_name=='LIFi23Sst' pop_name=='e23Cux2' 1.5
420 instanteneousExc.json NULL node_type_id=='100000118'&pop_name=='LIFi5Sst' pop_name=='e23Cux2' 1.5
424 GABA_InhToExc.json exp2syn node_type_id=='471129934'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
425 GABA_InhToExc.json exp2syn node_type_id=='471143169'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
426 GABA_InhToExc.json exp2syn node_type_id=='471758398'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
427 GABA_InhToExc.json exp2syn node_type_id=='471767045'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
428 GABA_InhToExc.json exp2syn node_type_id=='485574832'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
429 GABA_InhToExc.json exp2syn node_type_id=='485835055'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
430 GABA_InhToExc.json exp2syn node_type_id=='485880739'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
431 GABA_InhToExc.json exp2syn node_type_id=='486052980'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
432 GABA_InhToExc.json exp2syn node_type_id=='486110216'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
433 GABA_InhToExc.json exp2syn node_type_id=='487664663'&pop_name=='e5Rbp4' pop_name=='i6Pvalb' 0.9
435 GABA_InhToExc.json exp2syn node_type_id=='487661754'&pop_name=='e23Cux2' pop_name=='i6Pvalb' 0.9
436 GABA_InhToInh.json exp2syn node_type_id=='321708130'&pop_name=='i6Pvalb' pop_name=='i6Pvalb' 1.6
438 GABA_InhToInh.json exp2syn node_type_id=='471087830'&pop_name=='i6Pvalb' pop_name=='i6Pvalb' 1.6
440 GABA_InhToInh.json exp2syn node_type_id=='478058328'&pop_name=='i6Pvalb' pop_name=='i6Pvalb' 1.6
441 GABA_InhToInh.json exp2syn node_type_id=='478828646'&pop_name=='i6Pvalb' pop_name=='i6Pvalb' 1.6
443 GABA_InhToExc.json exp2syn node_type_id=='314900022'&pop_name=='e4Scnn1a' pop_name=='i6Pvalb' 0.9
446 GABA_InhToExc.json exp2syn node_type_id=='348592897'&pop_name=='e4Scnn1a' pop_name=='i6Pvalb' 0.9
447 GABA_InhToExc.json exp2syn node_type_id=='395830185'&pop_name=='e4Scnn1a' pop_name=='i6Pvalb' 0.9
448 GABA_InhToExc.json exp2syn node_type_id=='469798159'&pop_name=='e4Scnn1a' pop_name=='i6Pvalb' 0.9
449 GABA_InhToExc.json exp2syn node_type_id=='476126528'&pop_name=='e4Scnn1a' pop_name=='i6Pvalb' 0.9
450 GABA_InhToExc.json exp2syn node_type_id=='476218657'&pop_name=='e4Scnn1a' pop_name=='i6Pvalb' 0.9
455 GABA_InhToExc.json exp2syn node_type_id=='477135941'&pop_name=='e4other' pop_name=='i6Pvalb' 0.9
456 GABA_InhToExc.json exp2syn node_type_id=='483061182'&pop_name=='e4other' pop_name=='i6Pvalb' 0.9
458 GABA_InhToExc.json exp2syn node_type_id=='485909730'&pop_name=='e4other' pop_name=='i6Pvalb' 0.9
459 GABA_InhToExc.json exp2syn node_type_id=='486146717'&pop_name=='e4other' pop_name=='i6Pvalb' 0.9
460 GABA_InhToExc.json exp2syn node_type_id=='487601493'&pop_name=='e4other' pop_name=='i6Pvalb' 0.9
461 GABA_InhToInh.json exp2syn node_type_id=='313861608'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
462 GABA_InhToInh.json exp2syn node_type_id=='321023397'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
464 GABA_InhToInh.json exp2syn node_type_id=='333785962'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
465 GABA_InhToInh.json exp2syn node_type_id=='396608557'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
466 GABA_InhToInh.json exp2syn node_type_id=='469610831'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
467 GABA_InhToInh.json exp2syn node_type_id=='471077857'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
468 GABA_InhToInh.json exp2syn node_type_id=='471085676'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
469 GABA_InhToInh.json exp2syn node_type_id=='478793814'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
472 GABA_InhToInh.json exp2syn node_type_id=='486783119'&pop_name=='i5Pvalb' pop_name=='i6Pvalb' 1.6
476 GABA_InhToExc.json exp2syn node_type_id=='314642645'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
477 GABA_InhToExc.json exp2syn node_type_id=='324025371'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
478 GABA_InhToExc.json exp2syn node_type_id=='329550137'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
479 GABA_InhToExc.json exp2syn node_type_id=='473020156'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
480 GABA_InhToExc.json exp2syn node_type_id=='476616076'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
481 GABA_InhToExc.json exp2syn node_type_id=='479179020'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
482 GABA_InhToExc.json exp2syn node_type_id=='480087928'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
483 GABA_InhToExc.json exp2syn node_type_id=='480124551'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
485 GABA_InhToExc.json exp2syn node_type_id=='484679812'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
486 GABA_InhToExc.json exp2syn node_type_id=='485836906'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
487 GABA_InhToExc.json exp2syn node_type_id=='486502127'&pop_name=='e4Rorb' pop_name=='i6Pvalb' 0.9
492 GABA_InhToExc.json exp2syn node_type_id=='318733871'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
493 GABA_InhToExc.json exp2syn node_type_id=='318808427'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
495 GABA_InhToExc.json exp2syn node_type_id=='370351753'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
496 GABA_InhToExc.json exp2syn node_type_id=='386049446'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
497 GABA_InhToExc.json exp2syn node_type_id=='397351623'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
498 GABA_InhToExc.json exp2syn node_type_id=='422738880'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
499 GABA_InhToExc.json exp2syn node_type_id=='475459689'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
500 GABA_InhToExc.json exp2syn node_type_id=='476455864'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
501 GABA_InhToExc.json exp2syn node_type_id=='476457450'&pop_name=='e4Nr5a1' pop_name=='i6Pvalb' 0.9
502 GABA_InhToExc.json exp2syn node_type_id=='314804042'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
504 GABA_InhToExc.json exp2syn node_type_id=='314831019'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
505 GABA_InhToExc.json exp2syn node_type_id=='320207387'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
506 GABA_InhToExc.json exp2syn node_type_id=='323865917'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
507 GABA_InhToExc.json exp2syn node_type_id=='324025297'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
508 GABA_InhToExc.json exp2syn node_type_id=='349621141'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
509 GABA_InhToExc.json exp2syn node_type_id=='354190013'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
510 GABA_InhToExc.json exp2syn node_type_id=='468120757'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
511 GABA_InhToExc.json exp2syn node_type_id=='468193142'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
512 GABA_InhToExc.json exp2syn node_type_id=='469793303'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
513 GABA_InhToExc.json exp2syn node_type_id=='473601979'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
514 GABA_InhToExc.json exp2syn node_type_id=='476048909'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
516 GABA_InhToExc.json exp2syn node_type_id=='476131588'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
518 GABA_InhToExc.json exp2syn node_type_id=='480116737'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
519 GABA_InhToExc.json exp2syn node_type_id=='480169178'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
520 GABA_InhToExc.json exp2syn node_type_id=='480351780'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
521 GABA_InhToExc.json exp2syn node_type_id=='480353286'&pop_name=='e5noRbp4' pop_name=='i6Pvalb' 0.9
522 GABA_InhToExc.json exp2syn node_type_id=='466632464'&pop_name=='e6Ntsr1' pop_name=='i6Pvalb' 0.9
523 GABA_InhToExc.json exp2syn node_type_id=='471410185'&pop_name=='e6Ntsr1' pop_name=='i6Pvalb' 0.9
524 GABA_InhToExc.json exp2syn node_type_id=='471786879'&pop_name=='e6Ntsr1' pop_name=='i6Pvalb' 0.9
525 GABA_InhToExc.json exp2syn node_type_id=='471789504'&pop_name=='e6Ntsr1' pop_name=='i6Pvalb' 0.9
526 GABA_InhToExc.json exp2syn node_type_id=='471819401'&pop_name=='e6Ntsr1' pop_name=='i6Pvalb' 0.9
528 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i6Htr3a' pop_name=='i6Pvalb' 1.2
529 GABA_InhToInh.json exp2syn node_type_id=='481136138'&pop_name=='i6Htr3a' pop_name=='i6Pvalb' 1.2
543 GABA_InhToInh.json exp2syn node_type_id=='478110866'&pop_name=='i5Htr3a' pop_name=='i6Pvalb' 1.2
544 GABA_InhToInh.json exp2syn node_type_id=='481001895'&pop_name=='i5Htr3a' pop_name=='i6Pvalb' 1.2
545 GABA_InhToInh.json exp2syn node_type_id=='481136138'&pop_name=='i5Htr3a' pop_name=='i6Pvalb' 1.2
546 GABA_InhToInh.json exp2syn node_type_id=='482644550'&pop_name=='i5Htr3a' pop_name=='i6Pvalb' 1.2
547 GABA_InhToInh.json exp2syn node_type_id=='313862306'&pop_name=='i6Sst' pop_name=='i6Pvalb' 1.2
549 GABA_InhToInh.json exp2syn node_type_id=='473564515'&pop_name=='i6Sst' pop_name=='i6Pvalb' 1.2
550 GABA_InhToInh.json exp2syn node_type_id=='476104386'&pop_name=='i6Sst' pop_name=='i6Pvalb' 1.2
551 GABA_InhToInh.json exp2syn node_type_id=='476754635'&pop_name=='i6Sst' pop_name=='i6Pvalb' 1.2
552 GABA_InhToInh.json exp2syn node_type_id=='323475862'&pop_name=='i5Sst' pop_name=='i6Pvalb' 1.2
555 GABA_InhToInh.json exp2syn node_type_id=='464198958'&pop_name=='i5Sst' pop_name=='i6Pvalb' 1.2
561 GABA_InhToInh.json exp2syn node_type_id=='478396248'&pop_name=='i5Sst' pop_name=='i6Pvalb' 1.2
562 GABA_InhToInh.json exp2syn node_type_id=='482690728'&pop_name=='i5Sst' pop_name=='i6Pvalb' 1.2
563 instanteneousInh.json NULL node_type_id=='100000101'&pop_name=='LIFe5Rbp4' pop_name=='i6Pvalb' 0.9
564 instanteneousInh.json NULL node_type_id=='100000102'&pop_name=='LIFe23Cux2' pop_name=='i6Pvalb' 0.9
565 instanteneousInh.json NULL node_type_id=='100000103'&pop_name=='LIFi6Pvalb' pop_name=='i6Pvalb' 1.6
566 instanteneousInh.json NULL node_type_id=='100000104'&pop_name=='LIFe4Scnn1a' pop_name=='i6Pvalb' 0.9
568 instanteneousInh.json NULL node_type_id=='100000110'&pop_name=='LIFe4other' pop_name=='i6Pvalb' 0.9
569 instanteneousInh.json NULL node_type_id=='100000111'&pop_name=='LIFi5Pvalb' pop_name=='i6Pvalb' 1.6
571 instanteneousInh.json NULL node_type_id=='100000108'&pop_name=='LIFe4Rorb' pop_name=='i6Pvalb' 0.9
574 instanteneousInh.json NULL node_type_id=='100000116'&pop_name=='LIFe4Nr5a1' pop_name=='i6Pvalb' 0.9
575 instanteneousInh.json NULL node_type_id=='100000119'&pop_name=='LIFe5noRbp4' pop_name=='i6Pvalb' 0.9
576 instanteneousInh.json NULL node_type_id=='100000121'&pop_name=='LIFe6Ntsr1' pop_name=='i6Pvalb' 0.9
577 instanteneousInh.json NULL node_type_id=='100000106'&pop_name=='LIFi6Htr3a' pop_name=='i6Pvalb' 1.2
580 instanteneousInh.json NULL node_type_id=='100000109'&pop_name=='LIFi5Htr3a' pop_name=='i6Pvalb' 1.2
581 instanteneousInh.json NULL node_type_id=='100000120'&pop_name=='LIFi6Sst' pop_name=='i6Pvalb' 1.2
582 instanteneousInh.json NULL node_type_id=='100000118'&pop_name=='LIFi5Sst' pop_name=='i6Pvalb' 1.2
586 AMPA_ExcToExc.json exp2syn node_type_id=='471129934'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
587 AMPA_ExcToExc.json exp2syn node_type_id=='471143169'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
588 AMPA_ExcToExc.json exp2syn node_type_id=='471758398'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
589 AMPA_ExcToExc.json exp2syn node_type_id=='471767045'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
590 AMPA_ExcToExc.json exp2syn node_type_id=='485574832'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
591 AMPA_ExcToExc.json exp2syn node_type_id=='485835055'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
592 AMPA_ExcToExc.json exp2syn node_type_id=='485880739'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
593 AMPA_ExcToExc.json exp2syn node_type_id=='486052980'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
594 AMPA_ExcToExc.json exp2syn node_type_id=='486110216'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
595 AMPA_ExcToExc.json exp2syn node_type_id=='487664663'&pop_name=='e5Rbp4' pop_name=='e4Scnn1a' 1.5
597 AMPA_ExcToExc.json exp2syn node_type_id=='487661754'&pop_name=='e23Cux2' pop_name=='e4Scnn1a' 2.3
605 AMPA_ExcToExc.json exp2syn node_type_id=='314900022'&pop_name=='e4Scnn1a' pop_name=='e4Scnn1a' 1.3
608 AMPA_ExcToExc.json exp2syn node_type_id=='348592897'&pop_name=='e4Scnn1a' pop_name=='e4Scnn1a' 1.3
609 AMPA_ExcToExc.json exp2syn node_type_id=='395830185'&pop_name=='e4Scnn1a' pop_name=='e4Scnn1a' 1.3
610 AMPA_ExcToExc.json exp2syn node_type_id=='469798159'&pop_name=='e4Scnn1a' pop_name=='e4Scnn1a' 1.3
611 AMPA_ExcToExc.json exp2syn node_type_id=='476126528'&pop_name=='e4Scnn1a' pop_name=='e4Scnn1a' 1.3
612 AMPA_ExcToExc.json exp2syn node_type_id=='476218657'&pop_name=='e4Scnn1a' pop_name=='e4Scnn1a' 1.3
613 AMPA_ExcToInh.json exp2syn node_type_id=='341442651'&pop_name=='i23Pvalb' pop_name=='e4Scnn1a' 1.2
615 AMPA_ExcToInh.json exp2syn node_type_id=='484635029'&pop_name=='i23Pvalb' pop_name=='e4Scnn1a' 1.2
616 AMPA_ExcToInh.json exp2syn node_type_id=='488501071'&pop_name=='i23Pvalb' pop_name=='e4Scnn1a' 1.2
617 AMPA_ExcToExc.json exp2syn node_type_id=='477135941'&pop_name=='e4other' pop_name=='e4Scnn1a' 1.3
618 AMPA_ExcToExc.json exp2syn node_type_id=='483061182'&pop_name=='e4other' pop_name=='e4Scnn1a' 1.3
620 AMPA_ExcToExc.json exp2syn node_type_id=='485909730'&pop_name=='e4other' pop_name=='e4Scnn1a' 1.3
621 AMPA_ExcToExc.json exp2syn node_type_id=='486146717'&pop_name=='e4other' pop_name=='e4Scnn1a' 1.3
622 AMPA_ExcToExc.json exp2syn node_type_id=='487601493'&pop_name=='e4other' pop_name=='e4Scnn1a' 1.3
623 AMPA_ExcToInh.json exp2syn node_type_id=='313861608'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
624 AMPA_ExcToInh.json exp2syn node_type_id=='321023397'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
626 AMPA_ExcToInh.json exp2syn node_type_id=='333785962'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
627 AMPA_ExcToInh.json exp2syn node_type_id=='396608557'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
628 AMPA_ExcToInh.json exp2syn node_type_id=='469610831'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
629 AMPA_ExcToInh.json exp2syn node_type_id=='471077857'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
630 AMPA_ExcToInh.json exp2syn node_type_id=='471085676'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
631 AMPA_ExcToInh.json exp2syn node_type_id=='478793814'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
634 AMPA_ExcToInh.json exp2syn node_type_id=='486783119'&pop_name=='i5Pvalb' pop_name=='e4Scnn1a' 1.2
636 AMPA_ExcToInh.json exp2syn node_type_id=='333604946'&pop_name=='i4Pvalb' pop_name=='e4Scnn1a' 1.2
637 AMPA_ExcToInh.json exp2syn node_type_id=='487667205'&pop_name=='i4Pvalb' pop_name=='e4Scnn1a' 1.2
638 AMPA_ExcToExc.json exp2syn node_type_id=='314642645'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
639 AMPA_ExcToExc.json exp2syn node_type_id=='324025371'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
640 AMPA_ExcToExc.json exp2syn node_type_id=='329550137'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
641 AMPA_ExcToExc.json exp2syn node_type_id=='473020156'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
642 AMPA_ExcToExc.json exp2syn node_type_id=='476616076'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
643 AMPA_ExcToExc.json exp2syn node_type_id=='479179020'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
644 AMPA_ExcToExc.json exp2syn node_type_id=='480087928'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
645 AMPA_ExcToExc.json exp2syn node_type_id=='480124551'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
647 AMPA_ExcToExc.json exp2syn node_type_id=='484679812'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
648 AMPA_ExcToExc.json exp2syn node_type_id=='485836906'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
649 AMPA_ExcToExc.json exp2syn node_type_id=='486502127'&pop_name=='e4Rorb' pop_name=='e4Scnn1a' 1.3
650 AMPA_ExcToInh.json exp2syn node_type_id=='474626527'&pop_name=='i4Htr3a' pop_name=='e4Scnn1a' 1.5
651 AMPA_ExcToInh.json exp2syn node_type_id=='313862167'&pop_name=='i4Sst' pop_name=='e4Scnn1a' 1.5
652 AMPA_ExcToInh.json exp2syn node_type_id=='473016550'&pop_name=='i4Sst' pop_name=='e4Scnn1a' 1.5
654 AMPA_ExcToExc.json exp2syn node_type_id=='318733871'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
655 AMPA_ExcToExc.json exp2syn node_type_id=='318808427'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
657 AMPA_ExcToExc.json exp2syn node_type_id=='370351753'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
658 AMPA_ExcToExc.json exp2syn node_type_id=='386049446'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
659 AMPA_ExcToExc.json exp2syn node_type_id=='397351623'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
660 AMPA_ExcToExc.json exp2syn node_type_id=='422738880'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
661 AMPA_ExcToExc.json exp2syn node_type_id=='475459689'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
662 AMPA_ExcToExc.json exp2syn node_type_id=='476455864'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
663 AMPA_ExcToExc.json exp2syn node_type_id=='476457450'&pop_name=='e4Nr5a1' pop_name=='e4Scnn1a' 1.3
664 AMPA_ExcToExc.json exp2syn node_type_id=='314804042'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
666 AMPA_ExcToExc.json exp2syn node_type_id=='314831019'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
667 AMPA_ExcToExc.json exp2syn node_type_id=='320207387'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
668 AMPA_ExcToExc.json exp2syn node_type_id=='323865917'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
669 AMPA_ExcToExc.json exp2syn node_type_id=='324025297'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
670 AMPA_ExcToExc.json exp2syn node_type_id=='349621141'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
671 AMPA_ExcToExc.json exp2syn node_type_id=='354190013'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
672 AMPA_ExcToExc.json exp2syn node_type_id=='468120757'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
673 AMPA_ExcToExc.json exp2syn node_type_id=='468193142'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
674 AMPA_ExcToExc.json exp2syn node_type_id=='469793303'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
675 AMPA_ExcToExc.json exp2syn node_type_id=='473601979'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
676 AMPA_ExcToExc.json exp2syn node_type_id=='476048909'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
678 AMPA_ExcToExc.json exp2syn node_type_id=='476131588'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
680 AMPA_ExcToExc.json exp2syn node_type_id=='480116737'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
681 AMPA_ExcToExc.json exp2syn node_type_id=='480169178'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
682 AMPA_ExcToExc.json exp2syn node_type_id=='480351780'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
683 AMPA_ExcToExc.json exp2syn node_type_id=='480353286'&pop_name=='e5noRbp4' pop_name=='e4Scnn1a' 1.5
684 AMPA_ExcToExc.json exp2syn node_type_id=='466632464'&pop_name=='e6Ntsr1' pop_name=='e4Scnn1a' 1.9
685 AMPA_ExcToExc.json exp2syn node_type_id=='471410185'&pop_name=='e6Ntsr1' pop_name=='e4Scnn1a' 1.9
686 AMPA_ExcToExc.json exp2syn node_type_id=='471786879'&pop_name=='e6Ntsr1' pop_name=='e4Scnn1a' 1.9
687 AMPA_ExcToExc.json exp2syn node_type_id=='471789504'&pop_name=='e6Ntsr1' pop_name=='e4Scnn1a' 1.9
688 AMPA_ExcToExc.json exp2syn node_type_id=='471819401'&pop_name=='e6Ntsr1' pop_name=='e4Scnn1a' 1.9
693 AMPA_ExcToInh.json exp2syn node_type_id=='327962063'&pop_name=='i23Htr3a' pop_name=='e4Scnn1a' 1.5
694 AMPA_ExcToInh.json exp2syn node_type_id=='464188580'&pop_name=='i23Htr3a' pop_name=='e4Scnn1a' 1.5
