edge_type_id source_query target_query model_template delay dynamics_params
327 pop_name=='i23Sst' node_type_id=='476056333' static_synapse 1.5 i2e.json
328 pop_name=='i4Htr3a' node_type_id=='476056333' static_synapse 1.5 i2e.json
329 pop_name=='i4Sst' node_type_id=='476056333' static_synapse 1.5 i2e.json
330 pop_name=='e4Nr5a1' node_type_id=='476056333' static_synapse 1.3 e2e.json
331 pop_name=='i1Htr3a' node_type_id=='476056333' static_synapse 3.8 i2e.json
332 pop_name=='i5Sst' node_type_id=='476056333' static_synapse 1.5 i2e.json
333 pop_name=='e5noRbp4' node_type_id=='476056333' static_synapse 2.5 e2e.json
334 pop_name=='i6Sst' node_type_id=='476056333' static_synapse 1.5 i2e.json
335 pop_name=='e6Ntsr1' node_type_id=='476056333' static_synapse 0.0 e2e.json
336 pop_name=='e5Rbp4' node_type_id=='341442651' static_synapse 1.2 e2i.json
337 pop_name=='e23Cux2' node_type_id=='341442651' static_synapse 1.2 e2i.json
338 pop_name=='i6Pvalb' node_type_id=='341442651' static_synapse 1.6 i2i.json
339 pop_name=='e4Scnn1a' node_type_id=='341442651' static_synapse 1.2 e2i.json
340 pop_name=='i23Pvalb' node_type_id=='341442651' static_synapse 1.6 i2i.json
341 pop_name=='i6Htr3a' node_type_id=='341442651' static_synapse 1.5 i2i.json
342 pop_name=='i5Htr3a' node_type_id=='341442651' static_synapse 1.5 i2i.json
343 pop_name=='i23Htr3a' node_type_id=='341442651' static_synapse 1.5 i2i.json
344 pop_name=='e4Rorb' node_type_id=='341442651' static_synapse 1.2 e2i.json
345 pop_name=='e4other' node_type_id=='341442651' static_synapse 1.2 e2i.json
346 pop_name=='i5Pvalb' node_type_id=='341442651' static_synapse 1.6 i2i.json
347 pop_name=='i4Pvalb' node_type_id=='341442651' static_synapse 1.6 i2i.json
348 pop_name=='i23Sst' node_type_id=='341442651' static_synapse 1.5 i2i.json
349 pop_name=='i4Htr3a' node_type_id=='341442651' static_synapse 1.5 i2i.json
350 pop_name=='i4Sst' node_type_id=='341442651' static_synapse 1.5 i2i.json
351 pop_name=='e4Nr5a1' node_type_id=='341442651' static_synapse 1.2 e2i.json
352 pop_name=='i1Htr3a' node_type_id=='341442651' static_synapse 3.8 i2i.json
353 pop_name=='i5Sst' node_type_id=='341442651' static_synapse 1.5 i2i.json
354 pop_name=='e5noRbp4' node_type_id=='341442651' static_synapse 1.2 e2i.json
355 pop_name=='i6Sst' node_type_id=='341442651' static_synapse 1.5 i2i.json
356 pop_name=='e6Ntsr1' node_type_id=='341442651' static_synapse 1.2 e2i.json
357 pop_name=='e5Rbp4' node_type_id=='474626527' static_synapse 1.5 e2i.json
358 pop_name=='e23Cux2' node_type_id=='474626527' static_synapse 1.5 e2i.json
359 pop_name=='i6Pvalb' node_type_id=='474626527' static_synapse 1.2 i2i.json
360 pop_name=='e4Scnn1a' node_type_id=='474626527' static_synapse 1.5 e2i.json
361 pop_name=='i23Pvalb' node_type_id=='474626527' static_synapse 1.2 i2i.json
362 pop_name=='i6Htr3a' node_type_id=='474626527' static_synapse 1.5 i2i.json
363 pop_name=='i5Htr3a' node_type_id=='474626527' static_synapse 1.5 i2i.json
364 pop_name=='i23Htr3a' node_type_id=='474626527' static_synapse 1.5 i2i.json
365 pop_name=='e4Rorb' node_type_id=='474626527' static_synapse 1.5 e2i.json
366 pop_name=='e4other' node_type_id=='474626527' static_synapse 1.5 e2i.json
367 pop_name=='i5Pvalb' node_type_id=='474626527' static_synapse 1.2 i2i.json
368 pop_name=='i4Pvalb' node_type_id=='474626527' static_synapse 1.2 i2i.json
369 pop_name=='i23Sst' node_type_id=='474626527' static_synapse 1.5 i2i.json
370 pop_name=='i4Htr3a' node_type_id=='474626527' static_synapse 1.5 i2i.json
371 pop_name=='i4Sst' node_type_id=='474626527' static_synapse 1.5 i2i.json
372 pop_name=='e4Nr5a1' node_type_id=='474626527' static_synapse 1.5 e2i.json
373 pop_name=='i1Htr3a' node_type_id=='474626527' static_synapse 3.8 i2i.json
374 pop_name=='i5Sst' node_type_id=='474626527' static_synapse 1.5 i2i.json
375 pop_name=='e5noRbp4' node_type_id=='474626527' static_synapse 1.5 e2i.json
376 pop_name=='i6Sst' node_type_id=='474626527' static_synapse 1.5 i2i.json
377 pop_name=='e6Ntsr1' node_type_id=='474626527' static_synapse 1.5 e2i.json
378 pop_name=='e5Rbp4' node_type_id=='324266189' static_synapse 1.5 e2i.json
379 pop_name=='e23Cux2' node_type_id=='324266189' static_synapse 1.5 e2i.json
380 pop_name=='i6Pvalb' node_type_id=='324266189' static_synapse 1.2 i2i.json
381 pop_name=='e4Scnn1a' node_type_id=='324266189' static_synapse 1.5 e2i.json
382 pop_name=='i23Pvalb' node_type_id=='324266189' static_synapse 1.2 i2i.json
383 pop_name=='i6Htr3a' node_type_id=='324266189' static_synapse 1.5 i2i.json
384 pop_name=='i5Htr3a' node_type_id=='324266189' static_synapse 1.5 i2i.json
385 pop_name=='i23Htr3a' node_type_id=='324266189' static_synapse 1.5 i2i.json
386 pop_name=='e4Rorb' node_type_id=='324266189' static_synapse 1.5 e2i.json
387 pop_name=='e4other' node_type_id=='324266189' static_synapse 1.5 e2i.json
388 pop_name=='i5Pvalb' node_type_id=='324266189' static_synapse 1.2 i2i.json
389 pop_name=='i4Pvalb' node_type_id=='324266189' static_synapse 1.2 i2i.json
390 pop_name=='i23Sst' node_type_id=='324266189' static_synapse 1.5 i2i.json
391 pop_name=='i4Htr3a' node_type_id=='324266189' static_synapse 1.5 i2i.json
392 pop_name=='i4Sst' node_type_id=='324266189' static_synapse 1.5 i2i.json
393 pop_name=='e4Nr5a1' node_type_id=='324266189' static_synapse 1.5 e2i.json
394 pop_name=='i1Htr3a' node_type_id=='324266189' static_synapse 3.8 i2i.json
395 pop_name=='i5Sst' node_type_id=='324266189' static_synapse 1.5 i2i.json
396 pop_name=='e5noRbp4' node_type_id=='324266189' static_synapse 1.5 e2i.json
397 pop_name=='i6Sst' node_type_id=='324266189' static_synapse 1.5 i2i.json
398 pop_name=='e6Ntsr1' node_type_id=='324266189' static_synapse 1.5 e2i.json
399 pop_name=='e5Rbp4' node_type_id=='480087928' static_synapse 2.5 e2e.json
400 pop_name=='e23Cux2' node_type_id=='480087928' static_synapse 1.6 e2e.json
401 pop_name=='i6Pvalb' node_type_id=='480087928' static_synapse 0.9 i2e.json
402 pop_name=='e4Scnn1a' node_type_id=='480087928' static_synapse 1.3 e2e.json
403 pop_name=='i23Pvalb' node_type_id=='480087928' static_synapse 0.9 i2e.json
404 pop_name=='i6Htr3a' node_type_id=='480087928' static_synapse 1.5 i2e.json
405 pop_name=='i5Htr3a' node_type_id=='480087928' static_synapse 1.5 i2e.json
406 pop_name=='i23Htr3a' node_type_id=='480087928' static_synapse 1.5 i2e.json
407 pop_name=='e4Rorb' node_type_id=='480087928' static_synapse 1.3 e2e.json
408 pop_name=='e4other' node_type_id=='480087928' static_synapse 1.3 e2e.json
409 pop_name=='i5Pvalb' node_type_id=='480087928' static_synapse 0.9 i2e.json
410 pop_name=='i4Pvalb' node_type_id=='480087928' static_synapse 0.9 i2e.json
411 pop_name=='i23Sst' node_type_id=='480087928' static_synapse 1.5 i2e.json
412 pop_name=='i4Htr3a' node_type_id=='480087928' static_synapse 1.5 i2e.json
413 pop_name=='i4Sst' node_type_id=='480087928' static_synapse 1.5 i2e.json
414 pop_name=='e4Nr5a1' node_type_id=='480087928' static_synapse 1.3 e2e.json
415 pop_name=='i1Htr3a' node_type_id=='480087928' static_synapse 3.8 i2e.json
416 pop_name=='i5Sst' node_type_id=='480087928' static_synapse 1.5 i2e.json
417 pop_name=='e5noRbp4' node_type_id=='480087928' static_synapse 2.5 e2e.json
418 pop_name=='i6Sst' node_type_id=='480087928' static_synapse 1.5 i2e.json
419 pop_name=='e6Ntsr1' node_type_id=='480087928' static_synapse 0.0 e2e.json
420 pop_name=='e5Rbp4' node_type_id=='370351753' static_synapse 2.5 e2e.json
421 pop_name=='e23Cux2' node_type_id=='370351753' static_synapse 1.6 e2e.json
422 pop_name=='i6Pvalb' node_type_id=='370351753' static_synapse 0.9 i2e.json
423 pop_name=='e4Scnn1a' node_type_id=='370351753' static_synapse 1.3 e2e.json
424 pop_name=='i23Pvalb' node_type_id=='370351753' static_synapse 0.9 i2e.json
425 pop_name=='i6Htr3a' node_type_id=='370351753' static_synapse 1.5 i2e.json
426 pop_name=='i5Htr3a' node_type_id=='370351753' static_synapse 1.5 i2e.json
427 pop_name=='i23Htr3a' node_type_id=='370351753' static_synapse 1.5 i2e.json
428 pop_name=='e4Rorb' node_type_id=='370351753' static_synapse 1.3 e2e.json
429 pop_name=='e4other' node_type_id=='370351753' static_synapse 1.3 e2e.json
430 pop_name=='i5Pvalb' node_type_id=='370351753' static_synapse 0.9 i2e.json
431 pop_name=='i4Pvalb' node_type_id=='370351753' static_synapse 0.9 i2e.json
432 pop_name=='i23Sst' node_type_id=='370351753' static_synapse 1.5 i2e.json
433 pop_name=='i4Htr3a' node_type_id=='370351753' static_synapse 1.5 i2e.json
434 pop_name=='i4Sst' node_type_id=='370351753' static_synapse 1.5 i2e.json
435 pop_name=='e4Nr5a1' node_type_id=='370351753' static_synapse 1.3 e2e.json
436 pop_name=='i1Htr3a' node_type_id=='370351753' static_synapse 3.8 i2e.json
437 pop_name=='i5Sst' node_type_id=='370351753' static_synapse 1.5 i2e.json
438 pop_name=='e5noRbp4' node_type_id=='370351753' static_synapse 2.5 e2e.json
439 pop_name=='i6Sst' node_type_id=='370351753' static_synapse 1.5 i2e.json
440 pop_name=='e6Ntsr1' node_type_id=='370351753' static_synapse 0.0 e2e.json
441 pop_name=='e5Rbp4' node_type_id=='473020156' static_synapse 2.5 e2e.json
442 pop_name=='e23Cux2' node_type_id=='473020156' static_synapse 1.6 e2e.json
443 pop_name=='i6Pvalb' node_type_id=='473020156' static_synapse 0.9 i2e.json
444 pop_name=='e4Scnn1a' node_type_id=='473020156' static_synapse 1.3 e2e.json
445 pop_name=='i23Pvalb' node_type_id=='473020156' static_synapse 0.9 i2e.json
446 pop_name=='i6Htr3a' node_type_id=='473020156' static_synapse 1.5 i2e.json
447 pop_name=='i5Htr3a' node_type_id=='473020156' static_synapse 1.5 i2e.json
448 pop_name=='i23Htr3a' node_type_id=='473020156' static_synapse 1.5 i2e.json
449 pop_name=='e4Rorb' node_type_id=='473020156' static_synapse 1.3 e2e.json
450 pop_name=='e4other' node_type_id=='473020156' static_synapse 1.3 e2e.json
451 pop_name=='i5Pvalb' node_type_id=='473020156' static_synapse 0.9 i2e.json
452 pop_name=='i4Pvalb' node_type_id=='473020156' static_synapse 0.9 i2e.json
453 pop_name=='i23Sst' node_type_id=='473020156' static_synapse 1.5 i2e.json
454 pop_name=='i4Htr3a' node_type_id=='473020156' static_synapse 1.5 i2e.json
455 pop_name=='i4Sst' node_type_id=='473020156' static_synapse 1.5 i2e.json
456 pop_name=='e4Nr5a1' node_type_id=='473020156' static_synapse 1.3 e2e.json
457 pop_name=='i1Htr3a' node_type_id=='473020156' static_synapse 3.8 i2e.json
458 pop_name=='i5Sst' node_type_id=='473020156' static_synapse 1.5 i2e.json
459 pop_name=='e5noRbp4' node_type_id=='473020156' static_synapse 2.5 e2e.json
460 pop_name=='i6Sst' node_type_id=='473020156' static_synapse 1.5 i2e.json
461 pop_name=='e6Ntsr1' node_type_id=='473020156' static_synapse 0.0 e2e.json
462 pop_name=='e5Rbp4' node_type_id=='484679812' static_synapse 2.5 e2e.json
463 pop_name=='e23Cux2' node_type_id=='484679812' static_synapse 1.6 e2e.json
464 pop_name=='i6Pvalb' node_type_id=='484679812' static_synapse 0.9 i2e.json
465 pop_name=='e4Scnn1a' node_type_id=='484679812' static_synapse 1.3 e2e.json
466 pop_name=='i23Pvalb' node_type_id=='484679812' static_synapse 0.9 i2e.json
467 pop_name=='i6Htr3a' node_type_id=='484679812' static_synapse 1.5 i2e.json
468 pop_name=='i5Htr3a' node_type_id=='484679812' static_synapse 1.5 i2e.json
469 pop_name=='i23Htr3a' node_type_id=='484679812' static_synapse 1.5 i2e.json
470 pop_name=='e4Rorb' node_type_id=='484679812' static_synapse 1.3 e2e.json
471 pop_name=='e4other' node_type_id=='484679812' static_synapse 1.3 e2e.json
472 pop_name=='i5Pvalb' node_type_id=='484679812' static_synapse 0.9 i2e.json
473 pop_name=='i4Pvalb' node_type_id=='484679812' static_synapse 0.9 i2e.json
474 pop_name=='i23Sst' node_type_id=='484679812' static_synapse 1.5 i2e.json
475 pop_name=='i4Htr3a' node_type_id=='484679812' static_synapse 1.5 i2e.json
476 pop_name=='i4Sst' node_type_id=='484679812' static_synapse 1.5 i2e.json
477 pop_name=='e4Nr5a1' node_type_id=='484679812' static_synapse 1.3 e2e.json
478 pop_name=='i1Htr3a' node_type_id=='484679812' static_synapse 3.8 i2e.json
479 pop_name=='i5Sst' node_type_id=='484679812' static_synapse 1.5 i2e.json
480 pop_name=='e5noRbp4' node_type_id=='484679812' static_synapse 2.5 e2e.json
481 pop_name=='i6Sst' node_type_id=='484679812' static_synapse 1.5 i2e.json
482 pop_name=='e6Ntsr1' node_type_id=='484679812' static_synapse 0.0 e2e.json
483 pop_name=='e5Rbp4' node_type_id=='478107198' static_synapse 1.5 e2i.json
484 pop_name=='e23Cux2' node_type_id=='478107198' static_synapse 1.5 e2i.json
485 pop_name=='i6Pvalb' node_type_id=='478107198' static_synapse 1.2 i2i.json
486 pop_name=='e4Scnn1a' node_type_id=='478107198' static_synapse 1.5 e2i.json
487 pop_name=='i23Pvalb' node_type_id=='478107198' static_synapse 1.2 i2i.json
488 pop_name=='i6Htr3a' node_type_id=='478107198' static_synapse 1.5 i2i.json
489 pop_name=='i5Htr3a' node_type_id=='478107198' static_synapse 1.5 i2i.json
490 pop_name=='i23Htr3a' node_type_id=='478107198' static_synapse 1.5 i2i.json
491 pop_name=='e4Rorb' node_type_id=='478107198' static_synapse 1.5 e2i.json
492 pop_name=='e4other' node_type_id=='478107198' static_synapse 1.5 e2i.json
493 pop_name=='i5Pvalb' node_type_id=='478107198' static_synapse 1.2 i2i.json
494 pop_name=='i4Pvalb' node_type_id=='478107198' static_synapse 1.2 i2i.json
495 pop_name=='i23Sst' node_type_id=='478107198' static_synapse 1.5 i2i.json
496 pop_name=='i4Htr3a' node_type_id=='478107198' static_synapse 1.5 i2i.json
497 pop_name=='i4Sst' node_type_id=='478107198' static_synapse 1.5 i2i.json
498 pop_name=='e4Nr5a1' node_type_id=='478107198' static_synapse 1.5 e2i.json
499 pop_name=='i1Htr3a' node_type_id=='478107198' static_synapse 3.8 i2i.json
500 pop_name=='i5Sst' node_type_id=='478107198' static_synapse 1.5 i2i.json
501 pop_name=='e5noRbp4' node_type_id=='478107198' static_synapse 1.5 e2i.json
502 pop_name=='i6Sst' node_type_id=='478107198' static_synapse 1.5 i2i.json
503 pop_name=='e6Ntsr1' node_type_id=='478107198' static_synapse 1.5 e2i.json
504 pop_name=='e5Rbp4' node_type_id=='482764620' static_synapse 1.5 e2i.json
505 pop_name=='e23Cux2' node_type_id=='482764620' static_synapse 1.5 e2i.json
506 pop_name=='i6Pvalb' node_type_id=='482764620' static_synapse 1.2 i2i.json
507 pop_name=='e4Scnn1a' node_type_id=='482764620' static_synapse 1.5 e2i.json
508 pop_name=='i23Pvalb' node_type_id=='482764620' static_synapse 1.2 i2i.json
509 pop_name=='i6Htr3a' node_type_id=='482764620' static_synapse 1.5 i2i.json
510 pop_name=='i5Htr3a' node_type_id=='482764620' static_synapse 1.5 i2i.json
511 pop_name=='i23Htr3a' node_type_id=='482764620' static_synapse 1.5 i2i.json
512 pop_name=='e4Rorb' node_type_id=='482764620' static_synapse 1.5 e2i.json
513 pop_name=='e4other' node_type_id=='482764620' static_synapse 1.5 e2i.json
514 pop_name=='i5Pvalb' node_type_id=='482764620' static_synapse 1.2 i2i.json
515 pop_name=='i4Pvalb' node_type_id=='482764620' static_synapse 1.2 i2i.json
516 pop_name=='i23Sst' node_type_id=='482764620' static_synapse 1.5 i2i.json
517 pop_name=='i4Htr3a' node_type_id=='482764620' static_synapse 1.5 i2i.json
518 pop_name=='i4Sst' node_type_id=='482764620' static_synapse 1.5 i2i.json
519 pop_name=='e4Nr5a1' node_type_id=='482764620' static_synapse 1.5 e2i.json
520 pop_name=='i1Htr3a' node_type_id=='482764620' static_synapse 3.8 i2i.json
521 pop_name=='i5Sst' node_type_id=='482764620' static_synapse 1.5 i2i.json
522 pop_name=='e5noRbp4' node_type_id=='482764620' static_synapse 1.5 e2i.json
523 pop_name=='i6Sst' node_type_id=='482764620' static_synapse 1.5 i2i.json
524 pop_name=='e6Ntsr1' node_type_id=='482764620' static_synapse 1.5 e2i.json
525 pop_name=='e5Rbp4' node_type_id=='318733871' static_synapse 2.5 e2e.json
526 pop_name=='e23Cux2' node_type_id=='318733871' static_synapse 1.6 e2e.json
527 pop_name=='i6Pvalb' node_type_id=='318733871' static_synapse 0.9 i2e.json
528 pop_name=='e4Scnn1a' node_type_id=='318733871' static_synapse 1.3 e2e.json
529 pop_name=='i23Pvalb' node_type_id=='318733871' static_synapse 0.9 i2e.json
530 pop_name=='i6Htr3a' node_type_id=='318733871' static_synapse 1.5 i2e.json
531 pop_name=='i5Htr3a' node_type_id=='318733871' static_synapse 1.5 i2e.json
532 pop_name=='i23Htr3a' node_type_id=='318733871' static_synapse 1.5 i2e.json
533 pop_name=='e4Rorb' node_type_id=='318733871' static_synapse 1.3 e2e.json
534 pop_name=='e4other' node_type_id=='318733871' static_synapse 1.3 e2e.json
535 pop_name=='i5Pvalb' node_type_id=='318733871' static_synapse 0.9 i2e.json
536 pop_name=='i4Pvalb' node_type_id=='318733871' static_synapse 0.9 i2e.json
537 pop_name=='i23Sst' node_type_id=='318733871' static_synapse 1.5 i2e.json
538 pop_name=='i4Htr3a' node_type_id=='318733871' static_synapse 1.5 i2e.json
539 pop_name=='i4Sst' node_type_id=='318733871' static_synapse 1.5 i2e.json
540 pop_name=='e4Nr5a1' node_type_id=='318733871' static_synapse 1.3 e2e.json
541 pop_name=='i1Htr3a' node_type_id=='318733871' static_synapse 3.8 i2e.json
542 pop_name=='i5Sst' node_type_id=='318733871' static_synapse 1.5 i2e.json
543 pop_name=='e5noRbp4' node_type_id=='318733871' static_synapse 2.5 e2e.json
544 pop_name=='i6Sst' node_type_id=='318733871' static_synapse 1.5 i2e.json
545 pop_name=='e6Ntsr1' node_type_id=='318733871' static_synapse 0.0 e2e.json
546 pop_name=='e5Rbp4' node_type_id=='518271679' static_synapse 1.5 e2e.json
547 pop_name=='e23Cux2' node_type_id=='518271679' static_synapse 1.8 e2e.json
548 pop_name=='i6Pvalb' node_type_id=='518271679' static_synapse 0.9 i2e.json
549 pop_name=='e4Scnn1a' node_type_id=='518271679' static_synapse 1.5 e2e.json
550 pop_name=='i23Pvalb' node_type_id=='518271679' static_synapse 0.9 i2e.json
551 pop_name=='i6Htr3a' node_type_id=='518271679' static_synapse 1.5 i2e.json
552 pop_name=='i5Htr3a' node_type_id=='518271679' static_synapse 1.5 i2e.json
553 pop_name=='i23Htr3a' node_type_id=='518271679' static_synapse 1.5 i2e.json
554 pop_name=='e4Rorb' node_type_id=='518271679' static_synapse 1.5 e2e.json
555 pop_name=='e4other' node_type_id=='518271679' static_synapse 1.5 e2e.json
556 pop_name=='i5Pvalb' node_type_id=='518271679' static_synapse 0.9 i2e.json
557 pop_name=='i4Pvalb' node_type_id=='518271679' static_synapse 0.9 i2e.json
558 pop_name=='i23Sst' node_type_id=='518271679' static_synapse 1.5 i2e.json
559 pop_name=='i4Htr3a' node_type_id=='518271679' static_synapse 1.5 i2e.json
560 pop_name=='i4Sst' node_type_id=='518271679' static_synapse 1.5 i2e.json
561 pop_name=='e4Nr5a1' node_type_id=='518271679' static_synapse 1.5 e2e.json
562 pop_name=='i1Htr3a' node_type_id=='518271679' static_synapse 3.8 i2e.json
563 pop_name=='i5Sst' node_type_id=='518271679' static_synapse 1.5 i2e.json
564 pop_name=='e5noRbp4' node_type_id=='518271679' static_synapse 1.5 e2e.json
565 pop_name=='i6Sst' node_type_id=='518271679' static_synapse 1.5 i2e.json
566 pop_name=='e6Ntsr1' node_type_id=='518271679' static_synapse 3.5 e2e.json
567 pop_name=='e5Rbp4' node_type_id=='386970660' static_synapse 2.5 e2e.json
568 pop_name=='e23Cux2' node_type_id=='386970660' static_synapse 1.6 e2e.json
569 pop_name=='i6Pvalb' node_type_id=='386970660' static_synapse 0.9 i2e.json
570 pop_name=='e4Scnn1a' node_type_id=='386970660' static_synapse 1.3 e2e.json
571 pop_name=='i23Pvalb' node_type_id=='386970660' static_synapse 0.9 i2e.json
572 pop_name=='i6Htr3a' node_type_id=='386970660' static_synapse 1.5 i2e.json
573 pop_name=='i5Htr3a' node_type_id=='386970660' static_synapse 1.5 i2e.json
574 pop_name=='i23Htr3a' node_type_id=='386970660' static_synapse 1.5 i2e.json
575 pop_name=='e4Rorb' node_type_id=='386970660' static_synapse 1.3 e2e.json
576 pop_name=='e4other' node_type_id=='386970660' static_synapse 1.3 e2e.json
577 pop_name=='i5Pvalb' node_type_id=='386970660' static_synapse 0.9 i2e.json
578 pop_name=='i4Pvalb' node_type_id=='386970660' static_synapse 0.9 i2e.json
579 pop_name=='i23Sst' node_type_id=='386970660' static_synapse 1.5 i2e.json
